Date,OrderCreatedLocalDateTime,OrderProcessingTime
11/13/2024,2024-11-13T14:22:17.000Z,109
11/13/2024,2024-11-13T14:26:10.132Z,83
11/13/2024,2024-11-13T14:27:06.966Z,101
11/13/2024,2024-11-13T14:27:25.118Z,55
11/13/2024,2024-11-13T14:28:26.294Z,34
11/13/2024,2024-11-13T14:31:30.444Z,20
11/13/2024,2024-11-13T14:33:13.199Z,24
11/13/2024,2024-11-13T14:34:44.286Z,47
11/13/2024,2024-11-13T14:35:31.902Z,18
11/13/2024,2024-11-13T14:36:24.203Z,106
11/13/2024,2024-11-13T14:38:11.000Z,54
11/13/2024,2024-11-13T14:38:25.703Z,236
11/13/2024,2024-11-13T14:39:07.138Z,225
11/13/2024,2024-11-13T14:39:50.180Z,280
11/13/2024,2024-11-13T14:42:22.600Z,162
11/13/2024,2024-11-13T14:42:30.000Z,200
11/13/2024,2024-11-13T14:43:29.561Z,151
11/13/2024,2024-11-13T14:43:56.345Z,169
11/13/2024,2024-11-13T14:45:42.188Z,260
11/13/2024,2024-11-13T14:46:42.657Z,323
11/13/2024,2024-11-13T14:47:42.967Z,314
11/13/2024,2024-11-13T14:51:42.000Z,216
11/13/2024,2024-11-13T14:52:23.956Z,261
11/13/2024,2024-11-13T14:52:48.000Z,338
11/13/2024,2024-11-13T14:58:26.002Z,42
11/13/2024,2024-11-13T15:00:34.348Z,32
11/13/2024,2024-11-13T15:02:02.773Z,125
11/13/2024,2024-11-13T15:04:06.581Z,30
11/13/2024,2024-11-13T15:04:34.602Z,34
11/13/2024,2024-11-13T15:04:53.324Z,61
11/13/2024,2024-11-13T15:07:25.529Z,33
11/13/2024,2024-11-13T15:08:19.076Z,92
11/13/2024,2024-11-13T15:10:30.619Z,19
11/13/2024,2024-11-13T15:12:35.000Z,5
11/13/2024,2024-11-13T15:12:59.000Z,122
11/13/2024,2024-11-13T15:14:05.351Z,235
11/13/2024,2024-11-13T15:14:29.000Z,256
11/13/2024,2024-11-13T15:17:03.178Z,133
11/13/2024,2024-11-13T15:17:58.000Z,143
11/13/2024,2024-11-13T15:18:47.000Z,120
11/13/2024,2024-11-13T15:19:25.822Z,173
11/13/2024,2024-11-13T15:19:54.224Z,210
11/13/2024,2024-11-13T15:20:11.240Z,195
11/13/2024,2024-11-13T15:21:11.865Z,166
11/13/2024,2024-11-13T15:22:03.349Z,270
11/13/2024,2024-11-13T15:22:41.879Z,287
11/13/2024,2024-11-13T15:23:17.400Z,210
11/13/2024,2024-11-13T15:24:31.415Z,206
11/13/2024,2024-11-13T15:26:20.861Z,153
11/13/2024,2024-11-13T15:27:09.912Z,216
11/13/2024,2024-11-13T15:28:52.734Z,227
11/13/2024,2024-11-13T15:30:02.516Z,164
11/13/2024,2024-11-13T15:31:40.918Z,85
11/13/2024,2024-11-13T15:33:17.183Z,89
11/13/2024,2024-11-13T15:34:04.484Z,167
11/13/2024,2024-11-13T15:34:19.671Z,109
11/13/2024,2024-11-13T15:35:55.367Z,148
11/13/2024,2024-11-13T15:36:39.148Z,111
11/13/2024,2024-11-13T15:36:41.905Z,183
11/13/2024,2024-11-13T15:39:48.612Z,68
11/13/2024,2024-11-13T15:42:18.184Z,205
11/13/2024,2024-11-13T15:44:28.400Z,141
11/13/2024,2024-11-13T15:44:53.000Z,7
11/13/2024,2024-11-13T15:44:53.369Z,68
11/13/2024,2024-11-13T15:47:15.000Z,178
11/13/2024,2024-11-13T15:47:29.259Z,167
11/13/2024,2024-11-13T15:48:18.737Z,168
11/13/2024,2024-11-13T15:53:39.000Z,95
11/13/2024,2024-11-13T15:54:30.068Z,66
11/13/2024,2024-11-13T15:56:47.272Z,78
11/13/2024,2024-11-13T15:57:27.362Z,184
11/13/2024,2024-11-13T15:58:39.657Z,121
11/13/2024,2024-11-13T16:01:46.492Z,19
11/13/2024,2024-11-13T16:03:06.786Z,245
11/13/2024,2024-11-13T16:05:00.801Z,157
11/13/2024,2024-11-13T16:09:06.596Z,42
11/13/2024,2024-11-13T16:09:28.155Z,161
11/13/2024,2024-11-13T16:10:10.443Z,210
11/13/2024,2024-11-13T16:11:20.980Z,158
11/13/2024,2024-11-13T16:12:19.998Z,154
11/13/2024,2024-11-13T16:20:39.624Z,19
11/13/2024,2024-11-13T16:20:59.753Z,24
11/13/2024,2024-11-13T16:21:35.890Z,33
11/13/2024,2024-11-13T16:24:51.973Z,177
11/13/2024,2024-11-13T16:28:23.138Z,28
11/13/2024,2024-11-13T16:30:29.350Z,210
11/13/2024,2024-11-13T16:40:05.834Z,14
11/13/2024,2024-11-13T16:41:10.000Z,24
11/13/2024,2024-11-13T16:43:50.000Z,14
11/13/2024,2024-11-13T16:43:51.058Z,106
11/13/2024,2024-11-13T16:44:18.807Z,246
11/13/2024,2024-11-13T16:45:24.000Z,182
11/13/2024,2024-11-13T16:46:01.785Z,151
11/13/2024,2024-11-13T16:50:45.000Z,42
11/13/2024,2024-11-13T17:00:13.324Z,9
11/13/2024,2024-11-13T17:02:39.868Z,15
11/13/2024,2024-11-13T17:03:56.263Z,48
11/13/2024,2024-11-13T17:09:34.451Z,22
11/13/2024,2024-11-13T17:09:41.016Z,18
11/13/2024,2024-11-13T17:11:12.280Z,7
11/13/2024,2024-11-13T17:11:38.441Z,27
11/13/2024,2024-11-13T17:14:22.728Z,119
11/13/2024,2024-11-13T17:18:27.154Z,49
11/13/2024,2024-11-13T17:20:37.000Z,57
11/13/2024,2024-11-13T17:24:54.131Z,72
11/13/2024,2024-11-13T17:28:20.563Z,9
11/13/2024,2024-11-13T17:29:44.375Z,23
11/13/2024,2024-11-13T17:33:57.922Z,27
11/13/2024,2024-11-13T17:40:48.029Z,71
11/13/2024,2024-11-13T17:42:46.063Z,116
11/13/2024,2024-11-13T17:43:38.706Z,192
11/13/2024,2024-11-13T17:44:43.790Z,140
11/13/2024,2024-11-13T17:46:39.776Z,202
11/13/2024,2024-11-13T17:48:03.990Z,25
11/13/2024,2024-11-13T17:49:39.939Z,30
11/13/2024,2024-11-13T17:50:24.080Z,4
11/13/2024,2024-11-13T17:51:27.047Z,26
11/13/2024,2024-11-13T17:53:40.094Z,95
11/13/2024,2024-11-13T17:53:46.167Z,150
11/13/2024,2024-11-13T17:56:16.754Z,117
11/13/2024,2024-11-13T17:56:36.712Z,158
11/13/2024,2024-11-13T17:57:29.232Z,163
11/13/2024,2024-11-13T18:01:54.265Z,115
11/13/2024,2024-11-13T18:03:27.383Z,85
11/13/2024,2024-11-13T18:03:32.914Z,114
11/13/2024,2024-11-13T18:03:57.665Z,159
11/13/2024,2024-11-13T18:06:02.598Z,93
11/13/2024,2024-11-13T18:12:02.000Z,46
11/13/2024,2024-11-13T18:12:03.231Z,65
11/13/2024,2024-11-13T18:20:24.562Z,8
11/13/2024,2024-11-13T18:28:54.340Z,4
11/13/2024,2024-11-13T18:34:07.462Z,94
11/13/2024,2024-11-13T18:34:51.058Z,365
11/13/2024,2024-11-13T18:36:22.345Z,161
11/13/2024,2024-11-13T18:37:02.000Z,602
11/13/2024,2024-11-13T18:38:36.175Z,151
11/13/2024,2024-11-13T18:40:34.000Z,96
11/13/2024,2024-11-13T18:40:37.117Z,182
11/13/2024,2024-11-13T18:41:35.293Z,217
11/13/2024,2024-11-13T18:43:54.187Z,286
11/13/2024,2024-11-13T18:45:14.630Z,130
11/13/2024,2024-11-13T18:46:49.526Z,132
11/13/2024,2024-11-13T18:47:36.000Z,67
11/13/2024,2024-11-13T18:50:35.834Z,17
11/13/2024,2024-11-13T18:50:55.044Z,59
11/13/2024,2024-11-13T18:53:25.864Z,52
11/13/2024,2024-11-13T18:55:21.451Z,29
11/13/2024,2024-11-13T18:56:35.746Z,35
11/13/2024,2024-11-13T18:57:55.535Z,128
11/13/2024,2024-11-13T19:04:41.245Z,16
11/13/2024,2024-11-13T19:05:45.238Z,90
11/13/2024,2024-11-13T19:11:33.780Z,93
11/13/2024,2024-11-13T19:16:43.079Z,121
11/13/2024,2024-11-13T19:20:26.347Z,26
11/13/2024,2024-11-13T19:20:34.554Z,28
11/13/2024,2024-11-13T19:29:32.341Z,69
11/13/2024,2024-11-13T19:37:30.281Z,47
11/13/2024,2024-11-13T19:40:41.494Z,9
11/13/2024,2024-11-13T19:48:23.104Z,10
11/13/2024,2024-11-13T19:56:38.473Z,11
11/14/2024,2024-11-14T03:30:49.430Z,114
11/14/2024,2024-11-14T03:31:27.545Z,82
11/14/2024,2024-11-14T03:32:44.481Z,46
11/14/2024,2024-11-14T03:33:50.677Z,76
11/14/2024,2024-11-14T03:37:48.354Z,26
11/14/2024,2024-11-14T03:46:25.455Z,24
11/14/2024,2024-11-14T03:47:25.770Z,123
11/14/2024,2024-11-14T03:48:03.102Z,90
11/14/2024,2024-11-14T03:52:07.320Z,48
11/14/2024,2024-11-14T03:53:37.000Z,77
11/14/2024,2024-11-14T03:56:58.576Z,6
11/14/2024,2024-11-14T03:57:48.269Z,63
11/14/2024,2024-11-14T03:57:50.702Z,53
11/14/2024,2024-11-14T03:59:50.896Z,157
11/14/2024,2024-11-14T04:03:04.317Z,7
11/14/2024,2024-11-14T04:05:34.919Z,37
11/14/2024,2024-11-14T04:06:09.000Z,38
11/14/2024,2024-11-14T04:06:17.000Z,340
11/14/2024,2024-11-14T04:07:33.641Z,32
11/14/2024,2024-11-14T04:14:24.412Z,15
11/14/2024,2024-11-14T04:15:11.940Z,58
11/14/2024,2024-11-14T04:18:04.742Z,51
11/14/2024,2024-11-14T04:18:52.400Z,106
11/14/2024,2024-11-14T04:19:39.229Z,62
11/14/2024,2024-11-14T04:22:03.376Z,5
11/14/2024,2024-11-14T04:22:58.992Z,10
11/14/2024,2024-11-14T04:23:50.569Z,11
11/14/2024,2024-11-14T04:24:34.899Z,9
11/14/2024,2024-11-14T04:25:18.000Z,154
11/14/2024,2024-11-14T04:26:16.574Z,106
11/14/2024,2024-11-14T04:26:28.000Z,97
11/14/2024,2024-11-14T04:26:46.000Z,156
11/14/2024,2024-11-14T04:28:13.000Z,83
11/14/2024,2024-11-14T04:28:13.386Z,89
11/14/2024,2024-11-14T04:28:22.934Z,142
11/14/2024,2024-11-14T04:28:47.930Z,213
11/14/2024,2024-11-14T04:29:27.000Z,235
11/14/2024,2024-11-14T04:31:51.401Z,102
11/14/2024,2024-11-14T04:32:47.737Z,126
11/14/2024,2024-11-14T04:33:34.684Z,82
11/14/2024,2024-11-14T04:37:35.505Z,22
11/14/2024,2024-11-14T04:38:17.470Z,35
11/14/2024,2024-11-14T04:40:01.968Z,32
11/14/2024,2024-11-14T04:40:56.853Z,96
11/14/2024,2024-11-14T04:41:28.808Z,77
11/14/2024,2024-11-14T04:42:29.174Z,55
11/14/2024,2024-11-14T04:43:03.485Z,69
11/14/2024,2024-11-14T04:44:33.917Z,250
11/14/2024,2024-11-14T04:45:06.447Z,237
11/14/2024,2024-11-14T04:45:47.447Z,260
11/14/2024,2024-11-14T04:47:49.530Z,201
11/14/2024,2024-11-14T04:48:55.231Z,239
11/14/2024,2024-11-14T04:49:58.451Z,205
11/14/2024,2024-11-14T04:51:32.665Z,189
11/14/2024,2024-11-14T04:52:50.010Z,126
11/14/2024,2024-11-14T04:53:19.370Z,137
11/14/2024,2024-11-14T04:54:14.153Z,92
11/14/2024,2024-11-14T04:55:15.945Z,54
11/14/2024,2024-11-14T04:56:32.746Z,56
11/14/2024,2024-11-14T04:57:03.152Z,53
11/14/2024,2024-11-14T04:57:25.181Z,26
11/14/2024,2024-11-14T04:58:28.806Z,13
11/14/2024,2024-11-14T04:59:05.191Z,42
11/14/2024,2024-11-14T04:59:49.478Z,21
11/14/2024,2024-11-14T05:00:09.981Z,17
11/14/2024,2024-11-14T05:04:49.000Z,65
11/14/2024,2024-11-14T05:06:13.999Z,15
11/14/2024,2024-11-14T05:07:24.926Z,8
11/14/2024,2024-11-14T05:08:16.850Z,10
11/14/2024,2024-11-14T05:09:37.061Z,87
11/14/2024,2024-11-14T05:10:28.888Z,42
11/14/2024,2024-11-14T05:14:02.693Z,27
11/14/2024,2024-11-14T05:14:10.849Z,22
11/14/2024,2024-11-14T05:14:58.139Z,62
11/14/2024,2024-11-14T05:17:08.259Z,79
11/14/2024,2024-11-14T05:17:11.000Z,26
11/14/2024,2024-11-14T05:17:53.672Z,99
11/14/2024,2024-11-14T05:19:16.789Z,6
11/14/2024,2024-11-14T05:20:46.545Z,97
11/14/2024,2024-11-14T05:22:07.642Z,80
11/14/2024,2024-11-14T05:23:35.587Z,63
11/14/2024,2024-11-14T05:24:37.765Z,119
11/14/2024,2024-11-14T05:25:58.277Z,59
11/14/2024,2024-11-14T05:29:00.479Z,64
11/14/2024,2024-11-14T05:30:44.600Z,91
11/14/2024,2024-11-14T05:31:01.604Z,214
11/14/2024,2024-11-14T05:32:07.390Z,328
11/14/2024,2024-11-14T05:34:30.206Z,32
11/14/2024,2024-11-14T05:34:43.000Z,65
11/14/2024,2024-11-14T05:35:29.535Z,97
11/14/2024,2024-11-14T05:35:51.000Z,207
11/14/2024,2024-11-14T05:36:56.894Z,165
11/14/2024,2024-11-14T05:38:43.781Z,66
11/14/2024,2024-11-14T05:39:26.366Z,122
11/14/2024,2024-11-14T05:39:35.267Z,167
11/14/2024,2024-11-14T05:40:32.276Z,286
11/14/2024,2024-11-14T05:41:34.323Z,264
11/14/2024,2024-11-14T05:42:11.000Z,360
11/14/2024,2024-11-14T05:42:13.880Z,362
11/14/2024,2024-11-14T05:42:15.000Z,424
11/14/2024,2024-11-14T05:44:19.723Z,367
11/14/2024,2024-11-14T05:45:42.308Z,342
11/14/2024,2024-11-14T05:47:24.136Z,269
11/14/2024,2024-11-14T05:49:20.961Z,173
11/14/2024,2024-11-14T05:49:59.850Z,154
11/14/2024,2024-11-14T05:52:04.000Z,39
11/14/2024,2024-11-14T05:53:17.264Z,108
11/14/2024,2024-11-14T05:53:53.723Z,4
11/14/2024,2024-11-14T05:54:35.258Z,5
11/14/2024,2024-11-14T05:55:39.234Z,10
11/14/2024,2024-11-14T05:56:00.000Z,119
11/14/2024,2024-11-14T05:56:17.404Z,83
11/14/2024,2024-11-14T05:57:30.000Z,82
11/14/2024,2024-11-14T05:57:35.551Z,13
11/14/2024,2024-11-14T05:58:22.439Z,54
11/14/2024,2024-11-14T05:59:54.519Z,50
11/14/2024,2024-11-14T06:00:22.000Z,25
11/14/2024,2024-11-14T06:00:25.053Z,8
11/14/2024,2024-11-14T06:01:54.995Z,62
11/14/2024,2024-11-14T06:02:16.000Z,110
11/14/2024,2024-11-14T06:03:19.739Z,51
11/14/2024,2024-11-14T06:04:25.178Z,11
11/14/2024,2024-11-14T06:05:32.549Z,40
11/14/2024,2024-11-14T06:06:36.475Z,18
11/14/2024,2024-11-14T06:07:02.593Z,46
11/14/2024,2024-11-14T06:07:51.297Z,36
11/14/2024,2024-11-14T06:09:00.072Z,24
11/14/2024,2024-11-14T06:09:20.782Z,15
11/14/2024,2024-11-14T06:10:16.208Z,6
11/14/2024,2024-11-14T06:10:20.000Z,26
11/14/2024,2024-11-14T06:12:16.000Z,15
11/14/2024,2024-11-14T06:13:20.654Z,33
11/14/2024,2024-11-14T06:14:35.000Z,144
11/14/2024,2024-11-14T06:15:58.980Z,65
11/14/2024,2024-11-14T06:16:21.252Z,46
11/14/2024,2024-11-14T06:16:43.966Z,71
11/14/2024,2024-11-14T06:17:16.231Z,98
11/14/2024,2024-11-14T06:17:30.353Z,91
11/14/2024,2024-11-14T06:17:36.000Z,30
11/14/2024,2024-11-14T06:17:43.802Z,95
11/14/2024,2024-11-14T06:18:48.885Z,108
11/14/2024,2024-11-14T06:19:36.000Z,140
11/14/2024,2024-11-14T06:21:54.000Z,38
11/14/2024,2024-11-14T06:22:12.343Z,96
11/14/2024,2024-11-14T06:23:12.015Z,108
11/14/2024,2024-11-14T06:24:35.483Z,6
11/14/2024,2024-11-14T06:25:04.000Z,64
11/14/2024,2024-11-14T06:25:26.618Z,45
11/14/2024,2024-11-14T06:26:50.545Z,79
11/14/2024,2024-11-14T06:27:45.841Z,6
11/14/2024,2024-11-14T06:28:04.585Z,9
11/14/2024,2024-11-14T06:29:06.744Z,70
11/14/2024,2024-11-14T06:29:21.000Z,62
11/14/2024,2024-11-14T06:29:59.000Z,105
11/14/2024,2024-11-14T06:30:38.996Z,197
11/14/2024,2024-11-14T06:31:21.251Z,17
11/14/2024,2024-11-14T06:32:06.000Z,188
11/14/2024,2024-11-14T06:32:58.074Z,150
11/14/2024,2024-11-14T06:32:58.472Z,157
11/14/2024,2024-11-14T06:33:20.109Z,140
11/14/2024,2024-11-14T06:34:09.000Z,144
11/14/2024,2024-11-14T06:34:22.669Z,155
11/14/2024,2024-11-14T06:34:29.985Z,123
11/14/2024,2024-11-14T06:35:21.000Z,171
11/14/2024,2024-11-14T06:35:59.000Z,202
11/14/2024,2024-11-14T06:35:59.161Z,245
11/14/2024,2024-11-14T06:36:18.675Z,41
11/14/2024,2024-11-14T06:37:25.555Z,19
11/14/2024,2024-11-14T06:38:24.832Z,44
11/14/2024,2024-11-14T06:39:33.377Z,22
11/14/2024,2024-11-14T06:39:41.411Z,103
11/14/2024,2024-11-14T06:40:01.126Z,62
11/14/2024,2024-11-14T06:40:09.000Z,174
11/14/2024,2024-11-14T06:40:35.671Z,25
11/14/2024,2024-11-14T06:40:57.148Z,34
11/14/2024,2024-11-14T06:40:57.967Z,132
11/14/2024,2024-11-14T06:41:35.567Z,53
11/14/2024,2024-11-14T06:41:56.420Z,120
11/14/2024,2024-11-14T06:42:11.000Z,173
11/14/2024,2024-11-14T06:42:17.638Z,142
11/14/2024,2024-11-14T06:42:36.031Z,182
11/14/2024,2024-11-14T06:43:11.918Z,203
11/14/2024,2024-11-14T06:43:35.733Z,102
11/14/2024,2024-11-14T06:44:03.446Z,202
11/14/2024,2024-11-14T06:44:07.087Z,116
11/14/2024,2024-11-14T06:44:50.765Z,109
11/14/2024,2024-11-14T06:45:04.000Z,226
11/14/2024,2024-11-14T06:45:41.000Z,214
11/14/2024,2024-11-14T06:45:41.587Z,90
11/14/2024,2024-11-14T06:46:15.049Z,185
11/14/2024,2024-11-14T06:46:39.372Z,65
11/14/2024,2024-11-14T06:46:55.000Z,236
11/14/2024,2024-11-14T06:47:19.033Z,37
11/14/2024,2024-11-14T06:47:33.000Z,219
11/14/2024,2024-11-14T06:47:59.445Z,29
11/14/2024,2024-11-14T06:48:34.330Z,210
11/14/2024,2024-11-14T06:48:41.000Z,226
11/14/2024,2024-11-14T06:48:51.000Z,244
11/14/2024,2024-11-14T06:49:41.000Z,231
11/14/2024,2024-11-14T06:49:42.615Z,285
11/14/2024,2024-11-14T06:49:48.366Z,55
11/14/2024,2024-11-14T06:50:14.181Z,121
11/14/2024,2024-11-14T06:50:47.174Z,238
11/14/2024,2024-11-14T06:51:04.873Z,95
11/14/2024,2024-11-14T06:51:10.005Z,254
11/14/2024,2024-11-14T06:51:18.000Z,269
11/14/2024,2024-11-14T06:51:35.000Z,56
11/14/2024,2024-11-14T06:52:02.000Z,215
11/14/2024,2024-11-14T06:52:07.000Z,292
11/14/2024,2024-11-14T06:52:08.091Z,50
11/14/2024,2024-11-14T06:52:29.000Z,274
11/14/2024,2024-11-14T06:53:06.746Z,36
11/14/2024,2024-11-14T06:53:17.000Z,251
11/14/2024,2024-11-14T06:54:05.393Z,23
11/14/2024,2024-11-14T06:55:11.709Z,241
11/14/2024,2024-11-14T06:55:13.312Z,21
11/14/2024,2024-11-14T06:55:49.774Z,5
11/14/2024,2024-11-14T06:57:07.000Z,166
11/14/2024,2024-11-14T06:57:42.201Z,25
11/14/2024,2024-11-14T06:57:51.000Z,37
11/14/2024,2024-11-14T06:58:17.509Z,14
11/14/2024,2024-11-14T06:58:21.945Z,148
11/14/2024,2024-11-14T06:58:39.000Z,234
11/14/2024,2024-11-14T06:59:11.885Z,7
11/14/2024,2024-11-14T06:59:35.000Z,212
11/14/2024,2024-11-14T06:59:44.079Z,307
11/14/2024,2024-11-14T06:59:57.734Z,25
11/14/2024,2024-11-14T07:00:02.000Z,301
11/14/2024,2024-11-14T07:01:27.372Z,12
11/14/2024,2024-11-14T07:02:16.812Z,6
11/14/2024,2024-11-14T07:02:41.024Z,3
11/14/2024,2024-11-14T07:03:11.000Z,123
11/14/2024,2024-11-14T07:03:16.000Z,153
11/14/2024,2024-11-14T07:03:18.445Z,8
11/14/2024,2024-11-14T07:04:29.244Z,49
11/14/2024,2024-11-14T07:05:26.000Z,70
11/14/2024,2024-11-14T07:05:42.000Z,162
11/14/2024,2024-11-14T07:05:46.470Z,7
11/14/2024,2024-11-14T07:06:29.436Z,214
11/14/2024,2024-11-14T07:06:48.000Z,201
11/14/2024,2024-11-14T07:06:49.000Z,253
11/14/2024,2024-11-14T07:07:42.161Z,242
11/14/2024,2024-11-14T07:07:54.260Z,6
11/14/2024,2024-11-14T07:08:25.000Z,207
11/14/2024,2024-11-14T07:08:37.405Z,120
11/14/2024,2024-11-14T07:09:14.017Z,8
11/14/2024,2024-11-14T07:09:19.572Z,236
11/14/2024,2024-11-14T07:09:39.818Z,276
11/14/2024,2024-11-14T07:09:58.076Z,133
11/14/2024,2024-11-14T07:11:05.580Z,195
11/14/2024,2024-11-14T07:11:12.992Z,61
11/14/2024,2024-11-14T07:11:16.000Z,240
11/14/2024,2024-11-14T07:11:25.194Z,369
11/14/2024,2024-11-14T07:12:32.000Z,306
11/14/2024,2024-11-14T07:12:33.246Z,130
11/14/2024,2024-11-14T07:13:23.000Z,364
11/14/2024,2024-11-14T07:13:37.204Z,24
11/14/2024,2024-11-14T07:13:49.728Z,342
11/14/2024,2024-11-14T07:14:16.836Z,47
11/14/2024,2024-11-14T07:15:03.138Z,19
11/14/2024,2024-11-14T07:15:25.232Z,24
11/14/2024,2024-11-14T07:15:58.123Z,17
11/14/2024,2024-11-14T07:16:14.000Z,201
11/14/2024,2024-11-14T07:16:32.000Z,210
11/14/2024,2024-11-14T07:16:34.000Z,262
11/14/2024,2024-11-14T07:16:41.306Z,319
11/14/2024,2024-11-14T07:16:56.867Z,70
11/14/2024,2024-11-14T07:17:14.000Z,370
11/14/2024,2024-11-14T07:17:42.247Z,377
11/14/2024,2024-11-14T07:17:47.790Z,43
11/14/2024,2024-11-14T07:18:55.000Z,330
11/14/2024,2024-11-14T07:19:33.000Z,335
11/14/2024,2024-11-14T07:19:40.402Z,7
11/14/2024,2024-11-14T07:19:50.000Z,322
11/14/2024,2024-11-14T07:19:54.582Z,324
11/14/2024,2024-11-14T07:20:09.722Z,75
11/14/2024,2024-11-14T07:20:36.000Z,438
11/14/2024,2024-11-14T07:20:39.589Z,36
11/14/2024,2024-11-14T07:20:59.783Z,120
11/14/2024,2024-11-14T07:21:12.000Z,443
11/14/2024,2024-11-14T07:21:28.000Z,435
11/14/2024,2024-11-14T07:21:30.000Z,450
11/14/2024,2024-11-14T07:21:54.800Z,464
11/14/2024,2024-11-14T07:22:46.553Z,499
11/14/2024,2024-11-14T07:22:52.754Z,145
11/14/2024,2024-11-14T07:23:20.097Z,10
11/14/2024,2024-11-14T07:24:17.869Z,82
11/14/2024,2024-11-14T07:24:51.000Z,380
11/14/2024,2024-11-14T07:24:58.000Z,169
11/14/2024,2024-11-14T07:25:21.461Z,17
11/14/2024,2024-11-14T07:25:50.000Z,331
11/14/2024,2024-11-14T07:26:02.313Z,24
11/14/2024,2024-11-14T07:26:17.000Z,310
11/14/2024,2024-11-14T07:26:31.000Z,302
11/14/2024,2024-11-14T07:26:32.928Z,319
11/14/2024,2024-11-14T07:26:49.028Z,5
11/14/2024,2024-11-14T07:27:01.916Z,118
11/14/2024,2024-11-14T07:28:18.000Z,338
11/14/2024,2024-11-14T07:28:31.210Z,5
11/14/2024,2024-11-14T07:29:11.000Z,305
11/14/2024,2024-11-14T07:30:15.046Z,4
11/14/2024,2024-11-14T07:30:34.000Z,293
11/14/2024,2024-11-14T07:30:42.000Z,334
11/14/2024,2024-11-14T07:31:00.500Z,21
11/14/2024,2024-11-14T07:31:23.000Z,297
11/14/2024,2024-11-14T07:31:30.939Z,20
11/14/2024,2024-11-14T07:31:36.000Z,308
11/14/2024,2024-11-14T07:32:06.293Z,28
11/14/2024,2024-11-14T07:32:53.000Z,352
11/14/2024,2024-11-14T07:32:54.899Z,19
11/14/2024,2024-11-14T07:33:01.241Z,409
11/14/2024,2024-11-14T07:33:35.000Z,447
11/14/2024,2024-11-14T07:33:51.000Z,445
11/14/2024,2024-11-14T07:33:53.218Z,14
11/14/2024,2024-11-14T07:34:52.000Z,387
11/14/2024,2024-11-14T07:35:28.020Z,450
11/14/2024,2024-11-14T07:35:35.263Z,9
11/14/2024,2024-11-14T07:35:46.804Z,531
11/14/2024,2024-11-14T07:36:12.856Z,23
11/14/2024,2024-11-14T07:36:26.000Z,543
11/14/2024,2024-11-14T07:36:45.000Z,624
11/14/2024,2024-11-14T07:36:53.000Z,649
11/14/2024,2024-11-14T07:37:51.256Z,25
11/14/2024,2024-11-14T07:38:03.000Z,632
11/14/2024,2024-11-14T07:38:05.000Z,719
11/14/2024,2024-11-14T07:38:15.843Z,25
11/14/2024,2024-11-14T07:38:56.187Z,109
11/14/2024,2024-11-14T07:39:09.000Z,723
11/14/2024,2024-11-14T07:39:38.000Z,816
11/14/2024,2024-11-14T07:40:00.117Z,18
11/14/2024,2024-11-14T07:40:31.006Z,803
11/14/2024,2024-11-14T07:40:54.000Z,822
11/14/2024,2024-11-14T07:41:01.000Z,845
11/14/2024,2024-11-14T07:41:22.000Z,833
11/14/2024,2024-11-14T07:41:41.000Z,830
11/14/2024,2024-11-14T07:41:43.314Z,42
11/14/2024,2024-11-14T07:42:35.000Z,816
11/14/2024,2024-11-14T07:42:57.935Z,10
11/14/2024,2024-11-14T07:43:08.672Z,844
11/14/2024,2024-11-14T07:43:42.880Z,5
11/14/2024,2024-11-14T07:44:07.208Z,866
11/14/2024,2024-11-14T07:44:31.000Z,849
11/14/2024,2024-11-14T07:44:40.781Z,6
11/14/2024,2024-11-14T07:44:49.697Z,20
11/14/2024,2024-11-14T07:45:10.000Z,813
11/14/2024,2024-11-14T07:46:11.000Z,827
11/14/2024,2024-11-14T07:46:13.238Z,14
11/14/2024,2024-11-14T07:46:40.000Z,813
11/14/2024,2024-11-14T07:46:40.000Z,846
11/14/2024,2024-11-14T07:46:54.734Z,138
11/14/2024,2024-11-14T07:47:25.000Z,807
11/14/2024,2024-11-14T07:47:43.220Z,113
11/14/2024,2024-11-14T07:48:50.825Z,28
11/14/2024,2024-11-14T07:49:59.358Z,6
11/14/2024,2024-11-14T07:50:45.692Z,28
11/14/2024,2024-11-14T07:51:31.848Z,15
11/14/2024,2024-11-14T07:51:57.808Z,565
11/14/2024,2024-11-14T07:52:42.000Z,585
11/14/2024,2024-11-14T07:53:11.740Z,589
11/14/2024,2024-11-14T07:53:40.971Z,31
11/14/2024,2024-11-14T07:54:43.000Z,601
11/14/2024,2024-11-14T07:55:35.000Z,577
11/14/2024,2024-11-14T07:56:09.000Z,566
11/14/2024,2024-11-14T07:57:05.668Z,5
11/14/2024,2024-11-14T07:58:20.763Z,7
11/14/2024,2024-11-14T07:58:24.000Z,493
11/14/2024,2024-11-14T07:59:01.678Z,21
11/14/2024,2024-11-14T07:59:31.000Z,448
11/14/2024,2024-11-14T07:59:53.715Z,32
11/14/2024,2024-11-14T08:00:15.807Z,544
11/14/2024,2024-11-14T08:00:40.219Z,64
11/14/2024,2024-11-14T08:01:36.000Z,491
11/14/2024,2024-11-14T08:01:54.269Z,62
11/14/2024,2024-11-14T08:02:02.000Z,471
11/14/2024,2024-11-14T08:03:10.000Z,493
11/14/2024,2024-11-14T08:03:23.577Z,75
11/14/2024,2024-11-14T08:03:30.002Z,530
